"Marka","Model","Generacja","Wersja","TypSilnika","MocSilnika","RodzajNapedu","Cena2023","Cena2022","Cena2021","Silnik","PojemnoscSilnika","SrednieSpalanieZuzycie","RodzajSkrzyni","RokRozpoczeciaProdukcji","RokZakonczeniaProdukcji"
"Ford","C-MAX","II","Grand C-MAX","diesel",163,"na przednią oś",53900,42900,45900,"2.0 TDCi 163KM 120kW 2010-2015",2,5.7,"manualna","2010","2015"
"Ford","C-MAX","I",NA,"benzynowy",105,"na przednią oś",53900,42900,45900,"1.6 Duratec 105KM 77kW 2003-2010",1.6,6.6,"manualna","2003","2010"
"Ford","C-MAX","I",NA,"benzynowy",125,"na przednią oś",53900,42900,45900,"1.8 Duratec 125KM 92kW 2003-2010",1.8,7.1,"manualna","2003","2010"
"Ford","C-MAX","I",NA,"benzynowy",125,"na przednią oś",53900,42900,45900,"1.8 Duratec Flexi Fuel 125KM 92kW 2003-2010",1.8,7.1,"manualna","2003","2010"
"Ford","C-MAX","I",NA,"benzynowy",145,"na przednią oś",53900,42900,45900,"2.0 Duratec 145KM 107kW 2003-2010",2,7.3,"manualna","2003","2010"
"Ford","C-MAX","I",NA,"diesel",95,NA,53900,42900,45900,"1.6 TDCi 95KM 70kW 2003-2010",1.6,4.6,"manualna","2003","2010"
"Ford","C-MAX","I",NA,"diesel",109,"na przednią oś",53900,42900,45900,"1.6 TDCi 109KM 80kW 2003-2010",1.6,4.5,"manualna","2003","2010"
"Ford","C-MAX","I",NA,"diesel",90,"na przednią oś",53900,42900,45900,"1.6 TDCi 90KM 66kW 2005-2007",1.6,4.9,"manualna","2005","2007"
"Ford","C-MAX","I",NA,"diesel",115,"na przednią oś",53900,42900,45900,"1.8 TDCi 115KM 85kW 2003-2010",1.8,5.4,"manualna","2003","2010"
"Ford","C-MAX","I",NA,"diesel",140,NA,53900,42900,45900,"2.0 TDCi 140KM 103kW 2003-2010",2,5.1,"manualna","2003","2010"
"Ford","Contour",NA,NA,"benzynowy",132,"na przednią oś",NA,NA,NA,"2.0 i 16V 132KM 97kW 1994-2001",2,8,"manualna","1994","2001"
"Ford","Contour",NA,NA,"benzynowy",125,"na przednią oś",NA,NA,NA,"2.0 i 16V GL 125KM 92kW 1995-1997",2,8.1,"manualna","1995","1997"
"Ford","Contour",NA,NA,"benzynowy",165,"na przednią oś",NA,NA,NA,"2.5 i 24V GL 165KM 121kW 1994-1997",2.5,9.2,"manualna","1994","1997"
"Ford","Contour",NA,NA,"benzynowy",170,"na przednią oś",NA,NA,NA,"2.5 i V6 24V LX 170KM 125kW 1996-2001",2.5,9.5,"manualna","1996","2001"
"Ford","Contour",NA,NA,"benzynowy",197,"na przednią oś",NA,NA,NA,"2.5 i V6 24V SVT 197KM 145kW 1999-2001",2.5,10,"manualna","1999","2001"
"Ford","Cougar",NA,NA,"benzynowy",131,"na przednią oś",NA,NA,NA,"2.0 i 16V 131KM 96kW 1998-2001",2,8.3,"manualna","1998","2001"
"Ford","Cougar",NA,NA,"benzynowy",170,"na przednią oś",NA,NA,NA,"2.5 i V6 24V 170KM 125kW 1998-2002",2.5,9.6,"manualna","1998","2002"
"Ford","Cougar",NA,NA,"benzynowy",205,"na przednią oś",NA,NA,NA,"2.5 i V6 24V ST 200 205KM 151kW 2000-2002",2.5,10.7,"manualna","2000","2002"
"Ford","Crown Victoria","II",NA,"benzynowy",223,NA,NA,NA,NA,"4.6 i V8 223KM 164kW 1998-2003",4.6,NA,NA,"1998","2003"
"Ford","Crown Victoria","II",NA,"benzynowy",227,"na tylną oś",NA,NA,NA,"4.6 i V8 32V 227KM 167kW 2003-2011",4.6,NA,"automatyczna","2003","2011"
"Ford","Crown Victoria","II",NA,"benzynowy",238,"na tylną oś",NA,NA,NA,"4.6 i V8 LX Sport 238KM 175kW 1998-2003",4.6,NA,"automatyczna","1998","2003"
"Ford","Crown Victoria","II",NA,"benzynowy",242,"na tylną oś",NA,NA,NA,"4.6 i V8 LX Sport 242KM 178kW 2003-2011",4.6,NA,"automatyczna","2003","2011"
"Ford","Crown Victoria","I",NA,"benzynowy",193,"na tylną oś",NA,NA,NA,"4.6 V8 193KM 142kW 1992-1997",4.6,NA,"manualna","1992","1997"
"Ford","Crown Victoria","I",NA,"benzynowy",213,"na tylną oś",NA,NA,NA,"4.6 V8 213KM 157kW 1992-1997",4.6,NA,"manualna","1992","1997"
"Ford","Crown Victoria","LTD","Sedan","benzynowy",147,"na tylną oś",NA,NA,NA,"4.9 Windsor 147KM 108kW 1983-1991",4.9,NA,"automatyczna","1983","1991"
"Ford","Crown Victoria","LTD","Sedan","benzynowy",182,"na tylną oś",NA,NA,NA,"5.8 Windsor 182KM 134kW 1983-1991",5.8,NA,"automatyczna","1983","1991"
"Ford","Crown Victoria","LTD","Kombi","benzynowy",147,"na tylną oś",NA,NA,NA,"4.9 Windsor 147KM 108kW 1983-1991",4.9,NA,"automatyczna","1983","1991"
"Ford","Crown Victoria","LTD","Kombi","benzynowy",182,"na tylną oś",NA,NA,NA,"5.8 Windsor 182KM 134kW 1983-1991",5.8,NA,"automatyczna","1983","1991"
"Ford","Ecosport","II","SUV Facelifting","benzynowy",125,"na przednią oś",68999,66450,63450,"1.0 EcoBoost 125KM 92kW 2017-2022",1,5.2,"manualna","2017","2022"
"Ford","Ecosport","II","SUV Facelifting","benzynowy",140,"na przednią oś",68999,66450,63450,"1.0 EcoBoost 140KM 103kW 2017-2022",1,5.2,"manualna","2017","2022"
"Ford","Ecosport","II","SUV Facelifting","benzynowy",100,"na przednią oś",68999,66450,63450,"1.0 EcoBoost 100KM 74kW 2017-2020",1,5,"manualna","2017","2020"
"Ford","Ecosport","II","SUV Facelifting","benzynowy",95,"na przednią oś",68999,66450,63450,"1.0 EcoBoost 95KM 70kW 2020-2022",1,6.2,"manualna","2020","2022"
"Ford","Ecosport","II","SUV Facelifting","diesel",95,"na przednią oś",68999,66450,63450,"1.5 EcoBlue 95KM 70kW 2019-2020",1.5,5.4,"manualna","2019","2020"
"Ford","Ecosport","II","SUV Facelifting","diesel",100,"na przednią oś",68999,66450,63450,"1.5 TDCi 100KM 74kW 2017-2019",1.5,4.1,"manualna","2017","2019"
"Ford","Ecosport","II","SUV Facelifting","diesel",125,"na przednią oś",68999,66450,63450,"1.5 TDCi EcoBlue 125KM 92kW 2017-2020",1.5,4.7,"manualna","2017","2020"
"Ford","Ecosport","II","SUV","benzynowy",125,"na przednią oś",68999,66450,63450,"1.0 Ecoboost 125KM 92kW 2013-2017",1,5.3,"manualna","2013","2017"
"Ford","Ecosport","II","SUV","benzynowy",112,"na przednią oś",68999,66450,63450,"1.5 Duratec Ti-VCT 112KM 82kW 2013-2017",1.5,6.3,"manualna","2013","2017"
"Ford","Ecosport","II","SUV","diesel",95,"na przednią oś",68999,66450,63450,"1.5 TDCi 95KM 70kW 2013-2017",1.5,4.6,"manualna","2013","2017"
"Ford","Ecosport","I",NA,"benzynowy",95,"na przednią oś",68999,66450,63450,"1.0 95KM 70kW 2004-2012",1,8.3,"manualna","2004","2012"
"Ford","Ecosport","I",NA,"benzynowy",111,"na przednią oś",68999,66450,63450,"1.6 Flex 111KM 82kW 2004-2012",1.6,NA,"manualna","2004","2012"
"Ford","Ecosport","I",NA,"benzynowy",143,"na przednią oś",68999,66450,63450,"2.0 Flex 143KM 105kW 2004-2012",2,8.9,"manualna","2004","2012"
"Ford","Ecosport","I",NA,"diesel",68,"na przednią oś",68999,66450,63450,"1.4 TDCi 68KM 50kW 2004-2012",1.4,NA,"manualna","2004","2012"
"Ford","Edge","II","SUV Facelifting","diesel",190,"4x4",86500,75000,76000,"2.0 EcoBlue 190KM 140kW 2019-2020",2,6,"manualna","2019","2020"
"Ford","Edge","II","SUV Facelifting","diesel",150,"na przednią oś",86500,75000,76000,"2.0 EcoBlue 150KM 110kW 2020",2,7,"automatyczna","2020","2020"
"Ford","Edge","II","SUV Facelifting","diesel",238,"4x4",86500,75000,76000,"2.0 EcoBlue Bi-Turbo 238KM 175kW 2019-2020",2,6.7,"automatyczna","2019","2020"
"Ford","Edge","II","SUV","benzynowy",245,"na przednią oś",86500,75000,76000,"2.0 EcoBoost 245KM 180kW 2015-2018",2,9.8,"automatyczna","2015","2018"
"Ford","Edge","II","SUV","benzynowy",319,"na przednią oś",86500,75000,76000,"2.7 V6 EcoBoost 319KM 235kW 2015-2018",2.7,11.2,"automatyczna","2015","2018"
"Ford","Edge","II","SUV","benzynowy",284,"na przednią oś",86500,75000,76000,"3.5 V6 TI-VCT 284KM 209kW 2016-2018",3.5,11.2,"automatyczna","2016","2018"
"Ford","Edge","II","SUV","diesel",180,"4x4",86500,75000,76000,"2.0 TDCI 180KM 132kW 2015-2018",2,5.8,"manualna","2015","2018"
"Ford","Edge","II","SUV","diesel",210,"4x4",86500,75000,76000,"2.0 TDCi Twin-Turbo 210KM 154kW 2016-2018",2,5.8,"automatyczna","2016","2018"
"Ford","Edge","I",NA,"benzynowy",269,"na przednią oś",86500,75000,76000,"3.5 V6 269KM 198kW 2007-2015",3.5,14.1,"automatyczna","2007","2015"
"Ford","Edge Vignale",NA,"SUV Facelifting","diesel",238,"4x4",NA,NA,NA,"2.0 EcoBlue 238KM 175kW 2019-2020",2,7.1,"automatyczna","2019","2020"
"Ford","Edge Vignale",NA,"SUV Facelifting","diesel",190,"4x4",NA,NA,NA,"2.0 EcoBlue 190KM 140kW 2020",2,6.7,"manualna","2020","2020"
"Ford","Edge Vignale",NA,"SUV Facelifting","diesel",180,"4x4",NA,NA,NA,"2.0 TDCi 180KM 132kW 2019",2,5.8,"manualna","2019","2019"
"Ford","Edge Vignale",NA,"SUV Facelifting","diesel",210,"4x4",NA,NA,NA,"2.0 TDCi Twin-Turbo 210KM 154kW 2019",2,5.8,"automatyczna","2019","2019"
"Ford","Edge Vignale",NA,"SUV","diesel",180,"4x4",NA,NA,NA,"2.0 TDCi 180KM 132kW 2016-2018",2,5.8,"manualna","2016","2018"
"Ford","Edge Vignale",NA,"SUV","diesel",210,"4x4",NA,NA,NA,"2.0 TDCi Twin-Turbo 210KM 154kW 2016-2018",2,5.8,"automatyczna","2016","2018"
"Ford","Escape","III",NA,"benzynowy",180,"na przednią oś",80000,75000,59000,"1.6 EcoBoost 180KM 132kW 2013-2019",1.6,10.8,"automatyczna","2013","2019"
"Ford","Escape","III",NA,"benzynowy",243,"na przednią oś",80000,75000,59000,"2.0 EcoBoost 243KM 179kW 2013-2019",2,11.3,"automatyczna","2013","2019"
"Ford","Escape","III",NA,"benzynowy",175,"na przednią oś",80000,75000,59000,"2.5 Duratec 175KM 129kW 2013-2019",2.5,11.3,"automatyczna","2013","2019"
"Ford","Escape","II",NA,"benzynowy",155,"na przednią oś",80000,75000,59000,"2.3 155KM 114kW 2007-2013",2.3,9.7,"manualna","2007","2013"
"Ford","Escape","II",NA,"benzynowy",173,"4x4",80000,75000,59000,"2.5 173KM 127kW 2008-2013",2.5,12.5,"automatyczna","2008","2013"
"Ford","Escape","II",NA,"benzynowy",243,"4x4",80000,75000,59000,"3.0 243KM 179kW 2008-2013",3,14.5,"automatyczna","2008","2013"
"Ford","Escape","II",NA,"benzynowy",203,"na przednią oś",80000,75000,59000,"3.0 V6 203KM 149kW 2007-2013",3,11.8,"automatyczna","2007","2013"
"Ford","Escape","I",NA,"benzynowy",129,"na przednią oś",80000,75000,59000,"2.0 i 16V XLS 129KM 95kW 2000-2007",2,9.7,"manualna","2000","2007"
"Ford","Escape","I",NA,"benzynowy",129,"4x4",80000,75000,59000,"2.0 i 16V XLS 4WD 129KM 95kW 2000-2007",2,10.5,"manualna","2000","2007"
"Ford","Escape","I",NA,"benzynowy",155,"na przednią oś",80000,75000,59000,"2.3 i 16V 155KM 114kW 2003-2007",2.3,9.8,"manualna","2003","2007"
"Ford","Escape","I",NA,"benzynowy",155,"4x4",80000,75000,59000,"2.3 i 16V 4WD 155KM 114kW 2003-2007",2.3,10.9,"manualna","2003","2007"
"Ford","Escape","I",NA,"benzynowy",135,"na przednią oś",80000,75000,59000,"2.3 i 16V Hybrid 135KM 99kW 2005-2007",2.3,NA,"manualna","2005","2007"
"Ford","Escape","I",NA,"benzynowy",135,"4x4",80000,75000,59000,"2.3 i 16V Hybrid AWD 135KM 99kW 2005-2007",2.3,NA,"manualna","2005","2007"
"Ford","Escape","I",NA,"benzynowy",203,"na przednią oś",80000,75000,59000,"3.0 i V6 24V XLT 203KM 149kW 2000-2007",3,12,"automatyczna","2000","2007"
"Ford","Escape","I",NA,"benzynowy",203,NA,80000,75000,59000,"3.0 i V6 24V XLT 4WD 203KM 149kW 2000-2007",3,NA,NA,"2000","2007"
"Ford","Escort","VII","Hatchback","benzynowy",60,"na przednią oś",2900,39000,2500,"1.3 i 60KM 44kW 1995-2000",1.3,7,"manualna","1995","2000"
"Ford","Escort","VII","Hatchback","benzynowy",75,"na przednią oś",2900,39000,2500,"1.4 i 75KM 55kW 1995-2000",1.4,8.7,"manualna","1995","2000"
"Ford","Escort","VII","Hatchback","benzynowy",90,"na przednią oś",2900,39000,2500,"1.6 i 16V 90KM 66kW 1995-2000",1.6,8,"manualna","1995","2000"
"Ford","Escort","VII","Hatchback","benzynowy",90,"4x4",2900,39000,2500,"1.6 i 16V 4X4 90KM 66kW 1995-2000",1.6,8.6,"manualna","1995","2000"
"Ford","Escort","VII","Hatchback","benzynowy",115,"na przednią oś",2900,39000,2500,"1.8 i 16V 115KM 85kW 1995-2000",1.8,8.1,"manualna","1995","2000"
"Ford","Escort","VII","Hatchback","benzynowy",130,NA,2900,39000,2500,"1.8 i 16V 130KM 96kW 1995-2000",1.8,NA,NA,"1995","2000"
"Ford","Escort","VII","Hatchback","benzynowy",150,"na przednią oś",2900,39000,2500,"2.0 i 16V 150KM 110kW 1995-2000",2,8.4,"manualna","1995","2000"
"Ford","Escort","VII","Hatchback","diesel",60,"na przednią oś",2900,39000,2500,"1.8 D 60KM 44kW 1995-2000",1.8,5.9,"manualna","1995","2000"
"Ford","Escort","VII","Hatchback","diesel",70,"na przednią oś",2900,39000,2500,"1.8 TD 70KM 51kW 1995-2000",1.8,6.6,"manualna","1995","2000"
"Ford","Escort","VII","Hatchback","diesel",90,"na przednią oś",2900,39000,2500,"1.8 TD 90KM 66kW 1995-2000",1.8,6.4,"manualna","1995","2000"
"Ford","Escort","VII","Cabrio","benzynowy",90,"na przednią oś",2900,39000,2500,"1.6 i 16V 90KM 66kW 1995-1998",1.6,7.9,"manualna","1995","1998"
"Ford","Escort","VII","Cabrio","benzynowy",115,"na przednią oś",2900,39000,2500,"1.8 i 16V XR3i 115KM 85kW 1995-1998",1.8,7.6,"manualna","1995","1998"
"Ford","Escort","VII","Cabrio","diesel",90,"na przednią oś",2900,39000,2500,"1.8 TD 90KM 66kW 1995-2000",1.8,6.4,"manualna","1995","2000"
"Ford","Escort","VII","Kombi","benzynowy",60,"na przednią oś",2900,39000,2500,"1.3 i 60KM 44kW 1995-1998",1.3,6.6,"manualna","1995","1998"
"Ford","Escort","VII","Kombi","benzynowy",75,"na przednią oś",2900,39000,2500,"1.4 i 75KM 55kW 1995-1998",1.4,8.7,"manualna","1995","1998"
"Ford","Escort","VII","Kombi","benzynowy",90,"na przednią oś",2900,39000,2500,"1.6 i 16V 90KM 66kW 1995-2000",1.6,8.2,"manualna","1995","2000"
"Ford","Escort","VII","Kombi","benzynowy",115,"na przednią oś",2900,39000,2500,"1.8 i 16V 115KM 85kW 1995-2000",1.8,8.1,"manualna","1995","2000"
"Ford","Escort","VII","Kombi","diesel",60,"na przednią oś",2900,39000,2500,"1.8 D 60KM 44kW 1995-2000",1.8,6,"manualna","1995","2000"
"Ford","Escort","VII","Kombi","diesel",70,"na przednią oś",2900,39000,2500,"1.8 TD 70KM 51kW 1995-2000",1.8,6.7,"manualna","1995","2000"
"Ford","Escort","VII","Kombi","diesel",90,"na przednią oś",2900,39000,2500,"1.8 TD 90KM 66kW 1995-2000",1.8,6.5,"manualna","1995","2000"
"Ford","Escort","VII","Sedan","benzynowy",71,"na przednią oś",2900,39000,2500,"1.4i 71KM 52kW 1995-2000",1.4,8.7,"manualna","1995","2000"
"Ford","Escort","VII","Sedan","benzynowy",75,"na przednią oś",2900,39000,2500,"1.4i 75KM 55kW 1995-2000",1.4,8.7,"manualna","1995","2000"
"Ford","Escort","VII","Sedan","benzynowy",90,"na przednią oś",2900,39000,2500,"1.6i 90KM 66kW 1995-2000",1.6,8,"manualna","1995","2000"
"Ford","Escort","VII","Sedan","benzynowy",105,"na przednią oś",2900,39000,2500,"1.8i 105KM 77kW 1995-2000",1.8,8.1,"manualna","1995","2000"
"Ford","Escort","VII","Sedan","diesel",60,"na przednią oś",2900,39000,2500,"1.8D 60KM 44kW 1995-2000",1.8,5.9,"manualna","1995","2000"
"Ford","Escort","VII","Sedan","diesel",70,"na przednią oś",2900,39000,2500,"1.8TD 70KM 51kW 1995-2000",1.8,6.6,"manualna","1995","2000"
"Ford","Escort","VII","Sedan","diesel",90,"na przednią oś",2900,39000,2500,"1.8TD 90KM 66kW 1995-2000",1.8,6.4,"manualna","1995","2000"
"Ford","Escort","VI","Cabrio","benzynowy",73,"na przednią oś",2900,39000,2500,"1.4 i 73KM 54kW 1993-1995",1.4,8,"manualna","1993","1995"
"Ford","Escort","VI","Cabrio","benzynowy",90,"na przednią oś",2900,39000,2500,"1.6 i 16V 90KM 66kW 1993-1995",1.6,7.6,"manualna","1993","1995"
"Ford","Escort","VI","Cabrio","benzynowy",105,"na przednią oś",2900,39000,2500,"1.8 i 16V XR3i 105KM 77kW 1993-1995",1.8,8.1,"manualna","1993","1995"
"Ford","Escort","VI","Cabrio","benzynowy",130,"na przednią oś",2900,39000,2500,"1.8 i 16V XR3i 130KM 96kW 1993-1995",1.8,8.3,"manualna","1993","1995"
"Ford","Escort","VI","Hatchback","benzynowy",60,"na przednią oś",2900,39000,2500,"1.3 60KM 44kW 1992-1995",1.3,6.6,"manualna","1992","1995"
"Ford","Escort","VI","Hatchback","benzynowy",71,"na przednią oś",2900,39000,2500,"1.4 71KM 52kW 1992-1995",1.4,8.7,"manualna","1992","1995"
"Ford","Escort","VI","Hatchback","benzynowy",75,"na przednią oś",2900,39000,2500,"1.4 75KM 55kW 1994-1995",1.4,8.7,"manualna","1994","1995"
"Ford","Escort","VI","Hatchback","benzynowy",73,"na przednią oś",2900,39000,2500,"1.4 73KM 54kW 1993-1995",1.4,7.8,"manualna","1993","1995"
"Ford","Escort","VI","Hatchback","benzynowy",88,NA,2900,39000,2500,"1.6 i 16V 88KM 65kW 1994-1995",1.6,NA,NA,"1994","1995"
"Ford","Escort","VI","Hatchback","benzynowy",90,"na przednią oś",2900,39000,2500,"1.6 i 16V 90KM 66kW 1992-1995",1.6,8,"manualna","1992","1995"
"Ford","Escort","VI","Hatchback","benzynowy",76,"na przednią oś",2900,39000,2500,"1.6 L 76KM 56kW 1992-1995",1.6,8,"manualna","1992","1995"
"Ford","Escort","VI","Hatchback","benzynowy",76,"na przednią oś",2900,39000,2500,"1.8 GL 76KM 56kW 1992-1995",1.8,8,"manualna","1992","1995"
"Ford","Escort","VI","Hatchback","benzynowy",105,"na przednią oś",2900,39000,2500,"1.8 i 16V 105KM 77kW 1992-1995",1.8,8.1,"manualna","1992","1995"
"Ford","Escort","VI","Hatchback","benzynowy",105,"4x4",2900,39000,2500,"1.8 XR3i 16V 4x4 105KM 77kW 1993-1995",1.8,8.1,"manualna","1993","1995"
"Ford","Escort","VI","Hatchback","benzynowy",131,NA,2900,39000,2500,"1.8 XR3i 16V 4x4 131KM 96kW 1993-1995",1.8,NA,NA,"1993","1995"
"Ford","Escort","VI","Hatchback","benzynowy",120,"na przednią oś",2900,39000,2500,"2.0 i XR3 120KM 88kW 1992-1995",2,8.5,"manualna","1992","1995"
"Ford","Escort","VI","Hatchback","benzynowy",150,NA,2900,39000,2500,"2.0 RS 150KM 110kW 1992-1995",2,8.4,"manualna","1992","1995"
"Ford","Escort","VI","Hatchback","benzynowy",150,"4x4",2900,39000,2500,"2.0 RS 4x4 150KM 110kW 1993-1995",2,8.8,"manualna","1993","1995"
"Ford","Escort","VI","Hatchback","benzynowy",220,"4x4",2900,39000,2500,"2.0 RS Cosworth 4x4 220KM 162kW 1992-1995",2,10,"manualna","1992","1995"
"Ford","Escort","VI","Hatchback","diesel",60,"na przednią oś",2900,39000,2500,"1.8 D 60KM 44kW 1992-1995",1.8,5.9,"manualna","1992","1995"
"Ford","Escort","VI","Hatchback","diesel",90,"na przednią oś",2900,39000,2500,"1.8 TD 90KM 66kW 1993-1995",1.8,6.4,"manualna","1993","1995"
"Ford","Escort","VI","Kombi","benzynowy",60,NA,2900,39000,2500,"1.3 60KM 44kW 1992-1995",1.3,NA,NA,"1992","1995"
"Ford","Escort","VI","Kombi","benzynowy",73,"na przednią oś",2900,39000,2500,"1.4 73KM 54kW 1992-1995",1.4,7.9,"manualna","1992","1995"
"Ford","Escort","VI","Kombi","benzynowy",75,NA,2900,39000,2500,"1.4 75KM 55kW 1994-1995",1.4,NA,NA,"1994","1995"
"Ford","Escort","VI","Kombi","benzynowy",88,NA,2900,39000,2500,"1.6 i 16V 88KM 65kW 1994-1995",1.6,NA,NA,"1994","1995"
"Ford","Escort","VI","Kombi","benzynowy",90,"na przednią oś",2900,39000,2500,"1.6 i 16V 90KM 66kW 1992-1995",1.6,7.3,"manualna","1992","1995"
"Ford","Escort","VI","Kombi","benzynowy",105,"na przednią oś",2900,39000,2500,"1.8 i 16V 105KM 77kW 1993-1995",1.8,8,"manualna","1993","1995"
"Ford","Escort","VI","Kombi","benzynowy",130,NA,2900,39000,2500,"1.8 i 16V 130KM 96kW 1993-1995",1.8,NA,NA,"1993","1995"
"Ford","Escort","VI","Kombi","diesel",60,"na przednią oś",2900,39000,2500,"1.8 D 60KM 44kW 1992-1995",1.8,5.8,"manualna","1992","1995"
"Ford","Escort","VI","Kombi","diesel",90,"na przednią oś",2900,39000,2500,"1.8 TD 90KM 66kW 1993-1995",1.8,6.4,"manualna","1993","1995"
"Ford","Escort","V","Hatchback","benzynowy",60,"na przednią oś",2900,39000,2500,"1.3 60KM 44kW 1990-1992",1.3,6.7,"manualna","1990","1992"
"Ford","Escort","V","Hatchback","benzynowy",71,"na przednią oś",2900,39000,2500,"1.4 71KM 52kW 1990-1992",1.4,7.6,"manualna","1990","1992"
"Ford","Escort","V","Hatchback","benzynowy",74,NA,2900,39000,2500,"1.4 74KM 54kW 1990-1992",1.4,NA,NA,"1990","1992"
"Ford","Escort","V","Hatchback","benzynowy",105,"na przednią oś",2900,39000,2500,"1.6 105KM 77kW 1990-1992",1.6,7.7,"manualna","1990","1992"
"Ford","Escort","V","Hatchback","benzynowy",90,"na przednią oś",2900,39000,2500,"1.6 90KM 66kW 1990-1992",1.6,7.2,"manualna","1990","1992"
"Ford","Escort","V","Hatchback","benzynowy",106,NA,2900,39000,2500,"1.6 106KM 78kW 1990-1992",1.6,NA,NA,"1990","1992"
"Ford","Escort","V","Hatchback","benzynowy",105,"na przednią oś",2900,39000,2500,"1.8 16V XR3i 105KM 77kW 1992",1.8,7.7,"manualna","1992","1992"
"Ford","Escort","V","Hatchback","benzynowy",131,"na przednią oś",2900,39000,2500,"1.8 16V XR3i 131KM 96kW 1992",1.8,8,"manualna","1992","1992"
"Ford","Escort","V","Hatchback","benzynowy",150,"na przednią oś",2900,39000,2500,"2.0 RS 150KM 110kW 1991-1992",2,8.4,"manualna","1991","1992"
"Ford","Escort","V","Hatchback","diesel",60,"na przednią oś",2900,39000,2500,"1.8 D 60KM 44kW 1990-1992",1.8,5.3,"manualna","1990","1992"
"Ford","Escort","V","Hatchback","diesel",90,"na przednią oś",2900,39000,2500,"1.8 TD 90KM 66kW 1990-1992",1.8,6.3,"manualna","1990","1992"
"Ford","Escort","V","Cabrio","benzynowy",71,"na przednią oś",2900,39000,2500,"1.4 71KM 52kW 1990-1992",1.4,7.8,"manualna","1990","1992"
"Ford","Escort","V","Cabrio","benzynowy",105,"na przednią oś",2900,39000,2500,"1.6 105KM 77kW 1990-1992",1.6,7.7,"manualna","1990","1992"
"Ford","Escort","V","Cabrio","benzynowy",105,NA,2900,39000,2500,"1.8 16V XR3i 105KM 77kW 1992",1.8,NA,NA,"1992","1992"
"Ford","Escort","V","Cabrio","benzynowy",131,"na przednią oś",2900,39000,2500,"1.8 16V XR3i 131KM 96kW 1992",1.8,8.3,"manualna","1992","1992"
"Ford","Escort","V","Kombi","benzynowy",60,NA,2900,39000,2500,"1.3 60KM 44kW 1991-1992",1.3,NA,NA,"1991","1992"
"Ford","Escort","V","Kombi","benzynowy",71,"na przednią oś",2900,39000,2500,"1.4 71KM 52kW 1990-1992",1.4,7.7,"manualna","1990","1992"
"Ford","Escort","V","Kombi","benzynowy",105,"na przednią oś",2900,39000,2500,"1.6 105KM 77kW 1990-1992",1.6,7.8,"manualna","1990","1992"
"Ford","Escort","V","Kombi","benzynowy",90,"na przednią oś",2900,39000,2500,"1.6 90KM 66kW 1990-1992",1.6,7.3,"manualna","1990","1992"
"Ford","Escort","V","Kombi","benzynowy",105,"na przednią oś",2900,39000,2500,"1.8 16V 105KM 77kW 1992",1.8,7.8,"manualna","1992","1992"
"Ford","Escort","V","Kombi","diesel",60,"na przednią oś",2900,39000,2500,"1.8 D 60KM 44kW 1990-1992",1.8,5.3,"manualna","1990","1992"
"Ford","Escort","IV","Hatchback","benzynowy",50,"na przednią oś",2900,39000,2500,"1.1 50KM 37kW 1986-1990",1.1,6.3,"manualna","1986","1990"
"Ford","Escort","IV","Hatchback","benzynowy",60,NA,2900,39000,2500,"1.3 60KM 44kW 1986-1990",1.3,NA,NA,"1986","1990"
"Ford","Escort","IV","Hatchback","benzynowy",63,"na przednią oś",2900,39000,2500,"1.3 63KM 46kW 1988-1990",1.3,7.5,"manualna","1988","1990"
"Ford","Escort","IV","Hatchback","benzynowy",73,"na przednią oś",2900,39000,2500,"1.4 73KM 54kW 1986-1990",1.4,7.1,"manualna","1986","1990"
"Ford","Escort","IV","Hatchback","benzynowy",75,"na przednią oś",2900,39000,2500,"1.4 75KM 55kW 1986-1990",1.4,7.4,"manualna","1986","1990"
"Ford","Escort","IV","Hatchback","benzynowy",102,"na przednią oś",2900,39000,2500,"1.6 102KM 75kW 1989-1990",1.6,7.8,"manualna","1989","1990"
"Ford","Escort","IV","Hatchback","benzynowy",88,NA,2900,39000,2500,"1.6 88KM 65kW 1989-1990",1.6,NA,NA,"1989","1990"
"Ford","Escort","IV","Hatchback","benzynowy",90,"na przednią oś",2900,39000,2500,"1.6 90KM 66kW 1986-1990",1.6,7.9,"manualna","1986","1990"
